,image_id,annotation
1341,dock1.jpg,dock
1342,classroom4.jpg,classroom
1343,COCO_train2014_000000514563.jpg,"bicycle, car, motorcycle, boat, fire hydrant"
1344,n02835271_23430.JPEG,"bicycle-built-for-two, tandem bicycle, tandem"
1345,n03903868_4026.JPEG,"pedestal, plinth, footstall"
1346,COCO_train2014_000000505661.jpg,"oven, clock"
1347,rep_COCO_train2014_000000061215.jpg,"pizza, window, orange"
1348,n02114712_16224.JPEG,"red wolf, maned wolf, Canis rufus, Canis niger"
1349,sculpturegarden1.jpg,sculpturegarden
1350,musicStore4.jpg,musicStore
1351,n13054560_3451.JPEG,bolete
1352,n03868242_1758.JPEG,oxcart
1353,n02981792_3265.JPEG,catamaran
1354,n01981276_3580.JPEG,"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica"
1355,n04357314_5842.JPEG,"sunscreen, sunblock, sun blocker"
1356,COCO_train2014_000000124747.jpg,traffic light
1357,COCO_train2014_000000191005.jpg,hat
1358,ruralroad5.jpg,ruralroad
1359,rep_n02120079_6668.JPEG,rep_n02120079_
1360,COCO_train2014_000000116824.jpg,cow
1361,COCO_train2014_000000292678.jpg,train
1362,n02112018_11061.JPEG,Pomeranian
1363,COCO_train2014_000000109145.jpg,"clock, fork, window, vase, couch"
1364,n03970156_52772.JPEG,"plunger, plumber's helper"
1365,n12998815_21185.JPEG,agaric
1366,n02971356_26666.JPEG,carton
1367,COCO_train2014_000000468771.jpg,"bicycle, hat"
1368,office2.jpg,office
1369,n02097658_9331.JPEG,"silky terrier, Sydney silky"
1370,n01914609_785.JPEG,"sea anemone, anemone"
1371,COCO_train2014_000000224759.jpg,"hot dog, carrot"
1372,rep_COCO_train2014_000000488558.jpg,"mouse, clock, window, plate, remote, orange"
1373,n03344393_5047.JPEG,fireboat
1374,lookout3.jpg,lookout
1375,pub1.jpg,pub
1376,n03045698_7044.JPEG,cloak
1377,COCO_train2014_000000333494.jpg,giraffe
1378,COCO_train2014_000000326712.jpg,baseball bat
1379,n02793495_3112.JPEG,barn
1380,COCO_train2014_000000124840.jpg,"microwave, bicycle, vase"
1381,campusquad4.jpg,campusquad
1382,n01820546_4876.JPEG,lorikeet
1383,COCO_train2014_000000531515.jpg,"bicycle, baseball bat, motorcycle"
1384,n02085936_3451.JPEG,"Maltese dog, Maltese terrier, Maltese"
1385,n02111129_4141.JPEG,Leonberg
1386,COCO_train2014_000000446801.jpg,"bicycle, sports ball"
1387,n03590841_11320.JPEG,jack-o'-lantern
1388,COCO_train2014_000000541746.jpg,cat
1389,COCO_train2014_000000323397.jpg,"tie, microwave, bicycle"
1390,rep_COCO_train2014_000000508861.jpg,"bicycle, cake"
1391,COCO_train2014_000000405730.jpg,"cat, traffic light"
1392,homegarage4.jpg,homegarage
1393,COCO_train2014_000000023419.jpg,cat
1394,n01582220_3174.JPEG,magpie
1395,COCO_train2014_000000233873.jpg,sports ball
1396,n02493509_10255.JPEG,"titi, titi monkey"
1397,COCO_train2014_000000028868.jpg,"bicycle, baseball bat"
1398,n03709823_19069.JPEG,"mailbag, postbag"
1399,COCO_train2014_000000281575.jpg,"bear, bicycle"
1400,shootingrange9.jpg,shootingrange
1401,pasture9.jpg,pasture
1402,dancestudio3.jpg,dancestudio
1403,n04461696_11148.JPEG,"tow truck, tow car, wrecker"
1404,n03954731_22664.JPEG,"plane, carpenter's plane, woodworking plane"
1405,COCO_train2014_000000539340.jpg,hair drier
1406,n03857828_46491.JPEG,"oscilloscope, scope, cathode-ray oscilloscope, CRO"
1407,COCO_train2014_000000030148.jpg,"cell phone, laptop, vase, remote"
1408,COCO_train2014_000000100223.jpg,"blender, sandwich, cup, plate, broccoli, refrigerator, banana, toaster"
1409,botanicalGarden6.jpg,botanicalGarden
1410,n02113712_789.JPEG,miniature poodle
1411,fabricstore2.jpg,fabricstore
1412,COCO_train2014_000000531392.jpg,scissors
1413,balconyOUT6.jpg,balconyOUT
1414,n01855672_3562.JPEG,goose
1415,COCO_train2014_000000196777.jpg,"airplane, bicycle"
1416,n02326432_717.JPEG,hare
1417,COCO_train2014_000000056837.jpg,"bicycle, tennis racket"
1418,COCO_train2014_000000524211.jpg,vase
1419,COCO_train2014_000000249905.jpg,"bicycle, snowboard"
1420,COCO_train2014_000000189893.jpg,"toothbrush, refrigerator, plate"
1421,closet7.jpg,closet
1422,COCO_train2014_000000193385.jpg,"bicycle, snowboard"
1423,n04118776_10208.JPEG,"rule, ruler"
1424,n03930313_18749.JPEG,"picket fence, paling"
1425,stripmall6.jpg,stripmall
1426,COCO_train2014_000000289460.jpg,"street sign, car"
1427,rep_bakery5.jpg,rep_bakery
1428,n02110063_5641.JPEG,"malamute, malemute, Alaskan malamute"
1429,COCO_train2014_000000091784.jpg,hat
1430,rep_COCO_train2014_000000268008.jpg,"bicycle, bird, baseball glove, umbrella, skateboard"
1431,balconyOUT.jpg,balconyOUT
1432,COCO_train2014_000000505420.jpg,"bicycle, snowboard"
1433,n01644373_13639.JPEG,"tree frog, tree-frog"
1434,COCO_train2014_000000532753.jpg,bus
1435,n04522168_22352.JPEG,vase
1436,n03095699_13277.JPEG,"container ship, containership, container vessel"
1437,n02978881_8333.JPEG,cassette
1438,hardwarestore3.jpg,hardwarestore
1439,n02454379_6321.JPEG,armadillo
1440,n03787032_13150.JPEG,mortarboard
1441,COCO_train2014_000000541258.jpg,"chair, fork, window"
1442,n02992211_35871.JPEG,"cello, violoncello"
1443,n03028079_7455.JPEG,"church, church building"
1444,COCO_train2014_000000505863.jpg,"bicycle, tennis racket"
1445,ShowJumping9.jpg,ShowJumping
1446,n03642806_6795.JPEG,"laptop, laptop computer"
1447,COCO_train2014_000000485502.jpg,"bicycle, snowboard"
1448,n02364673_9357.JPEG,"guinea pig, Cavia cobaya"
1449,n04418357_22691.JPEG,"theater curtain, theatre curtain"
1450,COCO_train2014_000000412200.jpg,"bicycle, tennis racket"
1451,n03777568_7670.JPEG,Model T
1452,n09288635_24976.JPEG,geyser
1453,bakery1.jpg,bakery
1454,sidewalk2.jpg,sidewalk
1455,n03095699_4161.JPEG,"container ship, containership, container vessel"
1456,n02397096_5104.JPEG,warthog
1457,COCO_train2014_000000169262.jpg,"scissors, couch, window"
1458,n02090622_9860.JPEG,"borzoi, Russian wolfhound"
1459,COCO_train2014_000000035216.jpg,"keyboard, bicycle"
1460,COCO_train2014_000000251084.jpg,"train, motorcycle"
1461,COCO_train2014_000000179019.jpg,"blender, toaster"
1462,carmechanic4.jpeg,carmechanic
1463,n04229816_5019.JPEG,ski mask
1464,COCO_train2014_000000033764.jpg,"bicycle, skis, couch"
1465,rep_COCO_train2014_000000114846.jpg,"bicycle, sheep"
1466,aquarium1.jpg,aquarium
1467,nailsalon2.jpg,nailsalon
1468,n03062245_13926.JPEG,cocktail shaker
1469,n02109961_50105.JPEG,"Eskimo dog, husky"
1470,COCO_train2014_000000261575.jpg,horse
1471,COCO_train2014_000000288751.jpg,traffic light
1472,COCO_train2014_000000541964.jpg,vase
1473,COCO_train2014_000000282137.jpg,"fork, dog"
1474,COCO_train2014_000000195027.jpg,"spoon, bicycle, knife, cup, window, bowl, couch"
1475,n03627232_7376.JPEG,knot
1476,COCO_train2014_000000053842.jpg,vase
1477,n02096051_1166.JPEG,"Airedale, Airedale terrier"
1478,rep_n04557648_12671.JPEG,rep_n04557648_
1479,aquarium6.jpg,aquarium
1480,COCO_train2014_000000037823.jpg,cow
1481,dugout1.jpg,dugout
1482,COCO_train2014_000000035972.jpg,"street sign, motorcycle"
1483,COCO_train2014_000000105026.jpg,"potted plant, bicycle, suitcase"
1484,n02906734_3063.JPEG,broom
1485,n04370456_11832.JPEG,sweatshirt
1486,n02168699_3026.JPEG,"long-horned beetle, longicorn, longicorn beetle"
1487,n03250847_7456.JPEG,drumstick
1488,COCO_train2014_000000128475.jpg,"banana, cake"
1489,n02104365_755.JPEG,schipperke
1490,office3.jpg,office
1491,rep_n02835271_12743.JPEG,rep_n02835271_
1492,fishmarket4.jpg,fishmarket
1493,n03976467_8043.JPEG,"Polaroid camera, Polaroid Land camera"
1494,n01797886_717.JPEG,"ruffed grouse, partridge, Bonasa umbellus"
1495,n04371774_14436.JPEG,swing
1496,COCO_train2014_000000045659.jpg,"baseball glove, bicycle, kite, skateboard"
1497,COCO_train2014_000000365003.jpg,"clock, laptop, window, potted plant, couch"
1498,n04008634_7753.JPEG,"projectile, missile"
1499,COCO_train2014_000000175751.jpg,"bicycle, fire hydrant"
1500,COCO_train2014_000000150196.jpg,"boat, fire hydrant, train, motorcycle"
1501,rep_n04557648_12671.JPEG,rep_n04557648_
1502,COCO_train2014_000000218772.jpg,"bed, couch, scissors, window"
1503,COCO_train2014_000000363671.jpg,"sandwich, spoon"
1504,COCO_train2014_000000254510.jpg,"bicycle, baseball bat, car"
1505,COCO_train2014_000000296267.jpg,"spoon, window, orange"
1506,n02123394_8575.JPEG,Persian cat
1507,n03782006_815.JPEG,monitor
1508,n03494278_32555.JPEG,"harmonica, mouth organ, harp, mouth harp"
1509,COCO_train2014_000000149221.jpg,"bicycle, cup, fork, window, plate"
1510,n02977058_6277.JPEG,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
1511,playroom2.jpg,playroom
1512,n07714990_2462.JPEG,broccoli
1513,hospitalroom4.jpg,hospitalroom
1514,COCO_train2014_000000357074.jpg,"airplane, bicycle, suitcase"
1515,ballroom2.jpg,ballroom
1516,kindergarten_classroom.jpg,kindergarten_classroom
1517,n01843065_2043.JPEG,jacamar
1518,COCO_train2014_000000130681.jpg,hat
1519,n01883070_9183.JPEG,wombat
1520,n01675722_6842.JPEG,banded gecko
1521,hayfield7.jpg,hayfield
1522,COCO_train2014_000000111573.jpg,"bicycle, suitcase"
1523,soccerfield2.jpg,soccerfield
1524,n02114367_15682.JPEG,"timber wolf, grey wolf, gray wolf, Canis lupus"
1525,COCO_train2014_000000098480.jpg,"plate, bowl, refrigerator, banana, spoon, toaster"
1526,warehouseoutside3.jpg,warehouseoutside
1527,n04332243_767.JPEG,strainer
1528,n03179701_9059.JPEG,desk
1529,COCO_train2014_000000501739.jpg,"sandwich, banana, window, broccoli"
1530,COCO_train2014_000000348204.jpg,cow
1531,COCO_train2014_000000332875.jpg,"bicycle, cup, fork, window, plate, banana, refrigerator, scissors"
1532,COCO_train2014_000000488487.jpg,"baseball glove, bicycle, skateboard"
1533,rep_n04136333_2487.JPEG,rep_n04136333_
1534,COCO_train2014_000000550870.jpg,"potted plant, bicycle, window, donut"
1535,bambooforest4.jpg,bambooforest
1536,diner11.jpg,diner
1537,COCO_train2014_000000485113.jpg,street sign
1538,n03482405_27141.JPEG,hamper
1539,n02100877_18265.JPEG,"Irish setter, red setter"
1540,COCO_train2014_000000242133.jpg,"bicycle, tennis racket"
1541,COCO_train2014_000000065029.jpg,"bed, bicycle, fork, scissors"
1542,COCO_train2014_000000026029.jpg,"mouse, bicycle, window, bed, scissors, couch"
1543,whitewaterrapids2.jpg,whitewaterrapids
1544,classroom1.jpg,classroom
1545,COCO_train2014_000000505592.jpg,bear
1546,n01665541_21853.JPEG,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea"
1547,COCO_train2014_000000335063.jpg,"bicycle, surfboard"
1548,n03930630_884.JPEG,"pickup, pickup truck"
1549,n02109961_53398.JPEG,"Eskimo dog, husky"
1550,n04033995_15656.JPEG,"quilt, comforter, comfort, puff"
1551,n04044716_8781.JPEG,"radio telescope, radio reflector"
1552,rep_COCO_train2014_000000535994.jpg,truck
1553,n02115913_1608.JPEG,"dhole, Cuon alpinus"
1554,COCO_train2014_000000354095.jpg,"bicycle, couch, suitcase"
1555,COCO_train2014_000000122959.jpg,hair drier
1556,n02105056_6457.JPEG,groenendael
1557,COCO_train2014_000000116603.jpg,"spoon, broccoli"
1558,n03492542_7406.JPEG,"hard disc, hard disk, fixed disk"
1559,n01833805_1411.JPEG,hummingbird
1560,n02109525_4393.JPEG,"Saint Bernard, St Bernard"
1561,n03908714_4115.JPEG,pencil sharpener
1562,COCO_train2014_000000119669.jpg,"elephant, sheep"
1563,COCO_train2014_000000246453.jpg,"mouse, fork"
1564,n07579787_12197.JPEG,plate
1565,n09246464_40892.JPEG,"cliff, drop, drop-off"
1566,pasture3.jpg,pasture
1567,COCO_train2014_000000447130.jpg,"bicycle, surfboard"
1568,COCO_train2014_000000328628.jpg,"bottle, bicycle, kite"
1569,postoffice4.jpg,postoffice
1570,n04465501_9230.JPEG,tractor
1571,n02113712_1554.JPEG,miniature poodle
1572,rep_bakery5.jpg,rep_bakery
1573,COCO_train2014_000000387575.jpg,hat
1574,rep_COCO_train2014_000000190964.jpg,bus
1575,COCO_train2014_000000275663.jpg,carrot
1576,n02167151_11792.JPEG,"ground beetle, carabid beetle"
1577,n03160309_14448.JPEG,"dam, dike, dyke"
1578,COCO_train2014_000000238201.jpg,giraffe
1579,COCO_train2014_000000385085.jpg,vase
1580,n04081281_20646.JPEG,"restaurant, eating house, eating place, eatery"
1581,lockerroom.jpg,lockerroom
1582,n04285008_3538.JPEG,"sports car, sport car"
1583,martialartsclass2.jpg,martialartsclass
1584,COCO_train2014_000000507642.jpg,hat
1585,COCO_train2014_000000517878.jpg,"mouse, keyboard, clock, laptop, potted plant, scissors, couch"
1586,n07717556_4021.JPEG,butternut squash
1587,sculpturegarden4.jpg,sculpturegarden
1588,COCO_train2014_000000541077.jpg,"bicycle, fire hydrant, car, motorcycle"
1589,carmechanic.jpg,carmechanic
1590,bar2.jpg,bar
1591,rep_COCO_train2014_000000027710.jpg,elephant
1592,n07892512_4656.JPEG,red wine
1593,COCO_train2014_000000281567.jpg,"mirror, clock"
1594,COCO_train2014_000000459190.jpg,cake
1595,savanna5.jpg,savanna
1596,livingroom5.jpg,livingroom
1597,COCO_train2014_000000512380.jpg,"bicycle, skateboard"
1598,n02692877_1225.JPEG,"airship, dirigible"
1599,rep_COCO_train2014_000000405401.jpg,"bicycle, snowboard"
1600,carwash1.jpg,carwash
1601,citystreet8.jpg,citystreet
1602,COCO_train2014_000000171049.jpg,toaster
1603,COCO_train2014_000000143245.jpg,bear
1604,n02441942_17262.JPEG,weasel
1605,drycleaners1.jpg,drycleaners
1606,COCO_train2014_000000274463.jpg,zebra
1607,trainStation4.jpg,trainStation
1608,n01798484_2829.JPEG,"prairie chicken, prairie grouse, prairie fowl"
1609,n04285008_1674.JPEG,"sports car, sport car"
1610,n02497673_9468.JPEG,"Madagascar cat, ring-tailed lemur, Lemur catta"
1611,COCO_train2014_000000061559.jpg,truck
1612,COCO_train2014_000000138153.jpg,"door, refrigerator, scissors"
1613,COCO_train2014_000000288372.jpg,giraffe
1614,COCO_train2014_000000326724.jpg,"bicycle, snowboard"
1615,n01807496_16700.JPEG,partridge
1616,COCO_train2014_000000408664.jpg,"baseball glove, bicycle"
1617,n02797295_9188.JPEG,"barrow, garden cart, lawn cart, wheelbarrow"
1618,COCO_train2014_000000376407.jpg,"bicycle, surfboard"
1619,COCO_train2014_000000340602.jpg,"bicycle, sports ball"
1620,n01494475_6207.JPEG,"hammerhead, hammerhead shark"
1621,n04239074_10878.JPEG,sliding door
1622,bowlingalley6.jpg,bowlingalley
1623,n02113624_174.JPEG,toy poodle
1624,n03291819_5030.JPEG,envelope
1625,COCO_train2014_000000062219.jpg,"sandwich, window, broccoli, banana, apple"
1626,n02107312_786.JPEG,miniature pinscher
1627,n02391049_2163.JPEG,zebra
1628,COCO_train2014_000000040685.jpg,"mirror, dog"
1629,jewelrystore.jpg,jewelrystore
1630,publicrestroom1.jpg,publicrestroom
1631,n03146219_402.JPEG,cuirass
1632,n03271574_6068.JPEG,"electric fan, blower"
1633,n07697313_6804.JPEG,cheeseburger
1634,COCO_train2014_000000078000.jpg,giraffe
1635,COCO_train2014_000000069625.jpg,"tie, bicycle, umbrella, bird"
1636,COCO_train2014_000000444880.jpg,vase
1637,COCO_train2014_000000195816.jpg,"teddy bear, tie, bicycle, bird"
1638,n01978287_5664.JPEG,"Dungeness crab, Cancer magister"
1639,cliff5.jpg,cliff
1640,martialartsclass.jpg,martialartsclass
1641,n03630383_3799.JPEG,"lab coat, laboratory coat"
1642,n02666196_17282.JPEG,abacus
1643,track.jpg,track
1644,n02134418_2406.JPEG,"sloth bear, Melursus ursinus, Ursus ursinus"
1645,n07718472_21699.JPEG,"cucumber, cuke"
1646,COCO_train2014_000000206467.jpg,"bicycle, motorcycle, truck, bird"
1647,COCO_train2014_000000563029.jpg,"door, fork"
1648,COCO_train2014_000000000605.jpg,"bowl, fork, window"
1649,n03535780_40946.JPEG,"horizontal bar, high bar"
1650,COCO_train2014_000000130222.jpg,baseball bat
1651,COCO_train2014_000000304092.jpg,bear
1652,n04505470_3947.JPEG,typewriter keyboard
1653,COCO_train2014_000000575971.jpg,"bicycle, baseball bat, umbrella"
1654,COCO_train2014_000000367048.jpg,"microwave, bicycle, window, chair"
1655,rep_COCO_train2014_000000363605.jpg,bear
1656,n02116738_23777.JPEG,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
1657,rep_COCO_train2014_000000090569.jpg,"bicycle, couch, cup, window"
1658,n07716906_5285.JPEG,spaghetti squash
1659,COCO_train2014_000000207717.jpg,"bicycle, clock, suitcase, vase, couch"
1660,n02643566_1483.JPEG,lionfish
1661,n02114548_21461.JPEG,"white wolf, Arctic wolf, Canis lupus tundrarum"
1662,COCO_train2014_000000027157.jpg,"bicycle, surfboard"
1663,lab1.jpg,lab
1664,greenhouse3.jpg,greenhouse
1665,COCO_train2014_000000537685.jpg,"potted plant, hair drier, clock, couch"
1666,rep_n02640242_821.JPEG,rep_n02640242_
1667,COCO_train2014_000000331203.jpg,"fire hydrant, truck"
1668,COCO_train2014_000000019542.jpg,"parking meter, fire hydrant, motorcycle"
1669,n02325366_10969.JPEG,"wood rabbit, cottontail, cottontail rabbit"
1670,COCO_train2014_000000392851.jpg,"cat, fire hydrant, motorcycle"
1671,COCO_train2014_000000235479.jpg,"bicycle, skis"
1672,n02128385_393.JPEG,"leopard, Panthera pardus"
1673,n02056570_8319.JPEG,"king penguin, Aptenodytes patagonica"
1674,savanna3.jpg,savanna
1675,COCO_train2014_000000398540.jpg,giraffe
1676,COCO_train2014_000000170917.jpg,"tie, mouse, bicycle, cell phone, couch, remote"
1677,n01968897_21883.JPEG,"chambered nautilus, pearly nautilus, nautilus"
1678,n02011460_4269.JPEG,bittern
1679,n02877765_15088.JPEG,bottlecap
1680,COCO_train2014_000000183719.jpg,hat
1681,fabricstore3.jpg,fabricstore
1682,desertvegetation2.jpg,desertvegetation
1683,rep_n04335435_10063.JPEG,rep_n04335435_
1684,COCO_train2014_000000160000.jpg,orange
1685,n03884397_16970.JPEG,"panpipe, pandean pipe, syrinx"
1686,n04336792_2479.JPEG,stretcher
1687,n07831146_630.JPEG,carbonara
1688,COCO_train2014_000000162182.jpg,scissors
1689,n01518878_5028.JPEG,"ostrich, Struthio camelus"
1690,COCO_train2014_000000112805.jpg,bird
1691,jail1.jpg,jail
1692,observatory1.jpg,observatory
1693,basketballcourt3.jpg,basketballcourt
1694,COCO_train2014_000000100863.jpg,refrigerator
1695,n04310018_13967.JPEG,steam locomotive
1696,n03496892_10109.JPEG,"harvester, reaper"
1697,concerthall5.jpg,concerthall
1698,COCO_train2014_000000535250.jpg,truck
1699,n03841143_11510.JPEG,"odometer, hodometer, mileometer, milometer"
1700,COCO_train2014_000000385864.jpg,"sandwich, broccoli, apple"
1701,n01630670_321.JPEG,"common newt, Triturus vulgaris"
1702,rep_n02101006_8380.JPEG,rep_n02101006_
1703,COCO_train2014_000000323970.jpg,hat
1704,COCO_train2014_000000472089.jpg,"bicycle, train, motorcycle"
1705,n02092339_1111.JPEG,Weimaraner
1706,rep_COCO_train2014_000000523236.jpg,bus
1707,COCO_train2014_000000069705.jpg,bear
1708,n04328186_10015.JPEG,"stopwatch, stop watch"
1709,COCO_train2014_000000228380.jpg,"bicycle, truck, bird"
1710,n03991062_22403.JPEG,"pot, flowerpot"
1711,n02095314_3716.JPEG,wire-haired fox terrier
1712,n02007558_11877.JPEG,flamingo
1713,frontDoor.jpg,frontDoor
1714,hallway2.jpg,hallway
1715,COCO_train2014_000000450864.jpg,"bicycle, donut, couch, knife, cup, fork, window, plate, broccoli, bowl, banana, spoon"
1716,n02395406_1663.JPEG,"hog, pig, grunter, squealer, Sus scrofa"
1717,n07614500_14624.JPEG,"ice cream, icecream"
1718,tollbooth2.jpg,tollbooth
1719,n04201297_3116.JPEG,shoji
1720,COCO_train2014_000000090994.jpg,"elephant, cow"
1721,n01882714_5318.JPEG,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus"
1722,COCO_train2014_000000021718.jpg,"bowl, banana, hot dog, carrot"
1723,COCO_train2014_000000234383.jpg,horse
1724,n02797295_13746.JPEG,"barrow, garden cart, lawn cart, wheelbarrow"
1725,n02086240_669.JPEG,Shih-Tzu
1726,n04525305_17128.JPEG,vending machine
1727,COCO_train2014_000000427729.jpg,elephant
1728,wineVineyard8.jpg,wineVineyard
1729,n01530575_3746.JPEG,"brambling, Fringilla montifringilla"
1730,COCO_train2014_000000027710.jpg,elephant
1731,COCO_train2014_000000102989.jpg,"bicycle, car, street sign, motorcycle, boat"
1732,runway1.jpg,runway
1733,COCO_train2014_000000553586.jpg,"banana, window, orange, broccoli"
1734,COCO_train2014_000000174176.jpg,"bicycle, sports ball"
1735,martialartsclass4.jpg,martialartsclass
1736,n03110669_59882.JPEG,"cornet, horn, trumpet, trump"
1737,COCO_train2014_000000463299.jpg,"bicycle, tennis racket"
1738,weightroom5.jpg,weightroom
1739,COCO_train2014_000000238687.jpg,"bicycle, sports ball"
1740,COCO_train2014_000000287509.jpg,"fork, plate, bowl, spoon, toaster"
1741,farm4.jpg,farm
1742,n03877472_14630.JPEG,"pajama, pyjama, pj's, jammies"
1743,COCO_train2014_000000456035.jpg,"bicycle, clock, fork, window, banana, scissors, apple, couch"
1744,COCO_train2014_000000503616.jpg,hat
1745,COCO_train2014_000000174522.jpg,"bicycle, skis"
1746,rep_COCO_train2014_000000541164.jpg,cat
1747,n02687172_73481.JPEG,"aircraft carrier, carrier, flattop, attack aircraft carrier"
1748,COCO_train2014_000000463320.jpg,"keyboard, microwave, clock, plate"
1749,n04111531_2186.JPEG,rotisserie
1750,newsstand7.jpg,newsstand
1751,n02099267_5415.JPEG,flat-coated retriever
1752,rep_driveway6.jpg,rep_driveway
1753,n02102973_7210.JPEG,Irish water spaniel
1754,n02112350_248.JPEG,keeshond
1755,COCO_train2014_000000032271.jpg,hat
1756,n03630383_6338.JPEG,"lab coat, laboratory coat"
1757,lightingstore2.jpg,lightingstore
1758,COCO_train2014_000000027298.jpg,"refrigerator, plate"
1759,COCO_train2014_000000354645.jpg,"banana, hot dog, fork, knife"
1760,COCO_train2014_000000185549.jpg,bear
1761,COCO_train2014_000000196584.jpg,bear
1762,n02106030_6503.JPEG,collie
1763,courthouse3.jpg,courthouse
1764,n02091635_8543.JPEG,"otterhound, otter hound"
1765,n04209133_2442.JPEG,shower cap
1766,lockerroom4.jpg,lockerroom
1767,COCO_train2014_000000125586.jpg,giraffe
1768,n02110185_13404.JPEG,Siberian husky
1769,campusquad1.jpg,campusquad
1770,COCO_train2014_000000417700.jpg,"bicycle, tennis racket"
1771,n02859443_5607.JPEG,boathouse
1772,COCO_train2014_000000040008.jpg,bus
1773,n03042490_1870.JPEG,cliff dwelling
1774,greenhouse2.jpg,greenhouse
1775,n07613480_5958.JPEG,trifle
1776,n04069434_327.JPEG,reflex camera
1777,COCO_train2014_000000178423.jpg,truck
1778,COCO_train2014_000000061215.jpg,"pizza, window, orange"
1779,n01943899_2192.JPEG,conch
1780,newsstand2.jpg,newsstand
1781,brewery3.jpg,brewery
1782,COCO_train2014_000000143420.jpg,donut
1783,COCO_train2014_000000020517.jpg,"fire hydrant, vase, motorcycle"
1784,COCO_train2014_000000569678.jpg,"bicycle, tennis racket"
1785,closet5.jpg,closet
1786,n02445715_9618.JPEG,"skunk, polecat, wood pussy"
1787,COCO_train2014_000000474024.jpg,"microwave, bicycle, bird"
1788,n04612504_2166.JPEG,yawl
1789,COCO_train2014_000000374796.jpg,vase
1790,COCO_train2014_000000569645.jpg,donut
1791,rep_COCO_train2014_000000199743.jpg,"bicycle, car, motorcycle, boat, fire hydrant, train"
1792,n03534580_89.JPEG,"hoopskirt, crinoline"
1793,n03404251_22739.JPEG,fur coat
1794,n03109150_25396.JPEG,"corkscrew, bottle screw"
1795,rep_bakery5.jpg,rep_bakery
1796,rooftop4.jpg,rooftop
1797,van_interior4.jpg,van_interior
1798,n04483307_11742.JPEG,trimaran
1799,COCO_train2014_000000282032.jpg,"bicycle, baseball bat, tennis racket"
1800,n03929855_563.JPEG,pickelhaube
1801,n02992529_4954.JPEG,"cellular telephone, cellular phone, cellphone, cell, mobile phone"
1802,shoestore5.jpg,shoestore
1803,n02799071_35743.JPEG,baseball
1804,COCO_train2014_000000526980.jpg,door
1805,n02077923_361.JPEG,sea lion
1806,COCO_train2014_000000307156.jpg,"potted plant, bed, couch, vase"
1807,airplanecabin6.jpg,airplanecabin
1808,COCO_train2014_000000240904.jpg,"bird, window, shoe, bed, couch"
1809,n02114548_19508.JPEG,"white wolf, Arctic wolf, Canis lupus tundrarum"
1810,COCO_train2014_000000503643.jpg,cat
1811,COCO_train2014_000000338987.jpg,"street sign, bicycle"
1812,n02879718_9546.JPEG,bow
1813,n02002724_1411.JPEG,"black stork, Ciconia nigra"
1814,rep_n03065424_30673.JPEG,rep_n03065424_
1815,rep_COCO_train2014_000000523236.jpg,bus
1816,n02966193_16898.JPEG,"carousel, carrousel, merry-go-round, roundabout, whirligig"
1817,n02268853_630.JPEG,damselfly
1818,COCO_train2014_000000019665.jpg,keyboard
1819,COCO_train2014_000000559560.jpg,"clock, window, potted plant, mirror, couch"
1820,COCO_train2014_000000156084.jpg,"shoe, bicycle"
1821,concert3.jpg,concert
1822,COCO_train2014_000000006765.jpg,truck
1823,n01440764_13744.JPEG,"tench, Tinca tinca"
1824,COCO_train2014_000000139817.jpg,"bicycle, baseball bat"
1825,copyroom3.jpg,copyroom
1826,COCO_train2014_000000314379.jpg,"bicycle, sports ball"
1827,whitewaterrapids5.jpg,whitewaterrapids
1828,n01978287_6155.JPEG,"Dungeness crab, Cancer magister"
1829,COCO_train2014_000000100669.jpg,"bicycle, bird"
1830,n07768694_3279.JPEG,pomegranate
1831,COCO_train2014_000000197068.jpg,microwave
1832,COCO_train2014_000000095337.jpg,"door, refrigerator, plate"
1833,COCO_train2014_000000036151.jpg,"baseball glove, bicycle, skateboard"
1834,n03843555_6225.JPEG,oil filter
1835,COCO_train2014_000000515928.jpg,"baseball glove, bicycle, car, skateboard"
1836,n10148035_8180.JPEG,"groom, bridegroom"
1837,COCO_train2014_000000443377.jpg,"bicycle, truck"
1838,n03691459_77448.JPEG,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
1839,hottub4.jpg,hottub
1840,n01592084_5227.JPEG,chickadee
1841,COCO_train2014_000000117536.jpg,street sign
1842,ice_rink10.jpg,ice_rink
1843,n01768244_4219.JPEG,trilobite
1844,n02058221_2070.JPEG,"albatross, mollymawk"
1845,carFactory2.jpg,carFactory
1846,squashcourt.jpg,squashcourt
1847,n03447721_1086.JPEG,"gong, tam-tam"
1848,rep_n04040759_5145.JPEG,rep_n04040759_
1849,COCO_train2014_000000263276.jpg,"banana, carrot, window"
1850,rep_COCO_train2014_000000450864.jpg,"bicycle, donut, couch, knife, cup, fork, window, plate, broccoli, bowl, banana, spoon"
1851,COCO_train2014_000000472749.jpg,"potted plant, keyboard, bicycle, window"
1852,n04501370_14560.JPEG,turnstile
